0.09403096	-0.18507919	-0.018805826	-0.11536756	-0.3433635	-0.09890754	-0.23403752	-0.113261774	-0.16951518	0.060444865	0.20366044	-0.34491923	-0.23569486	0.17930347	-0.20867667	0.41870812
-0.06866213	-0.14693591	-0.31186536	-0.06030319	-0.4964939	-0.68922406	-0.5009285	0.31234032	-0.32004732	-0.10116574	0.33803234	-0.58701456	-0.019813722	-0.09444044	-0.082774125	0.3444486
0.20254658	-0.03638656	0.25146902	0.31485036	-0.028849836	0.077229604	-0.032445174	-0.3412946	-0.3947722	0.2077241	0.17250142	0.10941454	-0.3862041	0.3687988	-0.35798293	0.1535035
0.08231716	-0.25051096	0.07747912	-0.18574524	-0.22901924	0.3102122	0.124165	-0.2562841	-0.1179122	-0.060712412	0.17769557	0.00046051928	-0.31585097	0.04877181	-0.056286402	0.1531937
0.28321084	-0.14348233	0.090754874	-0.2488753	-0.16432741	0.3237192	-0.09856408	0.002395806	0.18599923	-0.026531525	0.4575486	-0.12085486	-0.43639287	-0.0023238836	-0.0897416	0.38782302
0.1920517	-0.012167335	0.52369076	0.5792378	0.38074332	0.49839368	0.37244868	-0.65212995	-0.6906586	0.39754862	-0.074359305	0.50074774	-0.26657137	0.60357904	-0.49866912	-0.2865461
-0.14283428	-0.051168863	-0.1216102	0.06642168	-0.40113857	-0.36641738	-0.22480594	-0.08754783	-0.4008552	0.057097375	-0.11934995	-0.30777988	0.20857532	0.09063375	-0.23074168	0.28275082
0.055433404	0.070638016	-0.03315607	0.038860198	-0.2710169	-0.16661002	-0.24378397	0.028471984	-0.10248758	0.17070447	-0.06637927	-0.3944948	0.06273487	0.17408384	-0.27096114	0.44510436
0.48412815	0.29479888	0.620284	0.39000422	0.4359279	0.7770806	0.051999804	-0.39005882	0.049638934	0.53754735	0.07744461	0.408891	-0.5206257	0.5996572	-0.55898637	0.11050748
-0.10356048	-0.13893089	0.06136619	0.12042469	-0.20881924	-0.049935292	0.029219562	-0.33995193	-0.43761992	0.07173181	-0.07598234	-0.052820254	0.020292765	0.13135609	-0.09658766	0.05133848
-0.21194196	0.06649556	-0.19235945	0.045659844	-0.5662709	-0.34463117	-0.18929037	-0.12342141	-0.41646507	0.12973104	-0.65516126	-0.54999924	0.66639566	0.0943351	-0.18518426	0.5815812
0.45362362	0.47513428	0.35144722	-0.009411414	-0.14369228	0.117522895	-0.52906483	0.38448292	0.5675256	0.40820575	-0.053239837	-0.55547726	-0.098358944	0.36913016	-0.58229977	0.66483206
0.47715652	0.038238242	0.28483233	-0.38749012	0.036538165	0.70941675	-0.07254975	0.12967616	0.5862928	0.08795613	0.38660833	-0.13120393	-0.7480454	0.06358892	-0.26647162	0.45150182
-0.053105406	-0.13584109	-0.11652179	0.10660746	-0.22959188	-0.47066766	-0.28147477	0.060768675	-0.3225496	0.046554223	0.2020241	-0.25981554	-0.08746145	0.04328485	-0.1352646	0.16139506
-0.09866616	-0.56332886	-0.48093733	-0.39635852	-0.31555486	-0.23476645	-0.063686505	0.42877227	0.2311151	-0.5101026	0.9094798	-0.24629647	-0.6877472	-0.5291406	0.44249856	0.10388688
0.13187271	-0.01942925	-0.2989878	-0.091418676	-0.38043013	-0.6271081	-0.554941	0.49284875	0.22494832	-0.09364673	0.57830536	-0.4547339	-0.2274021	-0.09177074	-0.077494845	0.35926944
0.43367472	-0.015303892	-0.0535143	-0.11061611	-0.03506351	-0.220948	-0.4864995	0.5574468	0.46967885	-0.07455878	0.86241126	-0.3217598	-0.675233	-0.08421963	-0.08636027	0.20898896
-0.020027244	-0.38306674	-0.10504448	-0.06507111	-0.17085981	-0.11273252	0.043845695	-0.029757774	-0.24179132	-0.21229677	0.5670427	0.03246139	-0.42912158	-0.0088394275	0.01908301	-0.10974445
-0.44083115	-0.9238399	0.18550636	0.5256893	0.21554339	0.42998925	0.8734876	-0.8203909	-1.0397693	-0.2934844	-0.054361414	0.6817259	-0.28638256	0.2179729	0.34496632	-0.76417416
0.0019126813	-0.17342739	-0.06335445	-0.4901281	-0.41275012	0.611814	0.2013212	-0.12038676	0.2569867	-0.15441093	-0.26681805	-0.27367997	0.0024323822	-0.09527442	-0.032157663	0.5510679
-0.05007244	-0.19454269	0.01661044	-0.3416967	-0.32309768	0.42195046	0.15963952	-0.2255381	0.001744209	-0.09576078	-0.23213178	-0.18522088	-0.026114643	0.027807932	-0.1225012	0.36977795
0.31016034	0.2555643	0.3486326	0.5904147	0.30481693	-0.24660313	-0.25568423	-0.1444697	-0.40286326	0.4643363	0.08450312	0.06983956	-0.14762342	0.44771987	-0.47309083	-0.10331594
0.32135436	0.3831327	-0.10604621	0.14565274	-0.16777277	-0.42141217	-0.4220841	0.46834746	0.46780246	0.29244846	0.4309243	-0.47411826	0.17926733	0.16753586	-0.2693793	0.5217464
-0.14119047	-0.17515501	-0.102060825	0.30382797	-0.21614504	-0.5670022	-0.074996695	-0.2545955	-0.59846294	0.04783473	-0.027585577	-0.088632494	0.056458935	0.16247845	-0.08009535	-0.1483966
0.0951079	-0.32669407	0.021703051	0.22018501	-0.003172495	-0.1772918	-0.0062968587	-0.18411884	-0.4576151	-0.052259877	0.6174593	0.19383183	-0.41659784	0.11264649	0.02658034	-0.23561125
0.4186605	0.32710248	0.4940642	-0.049301527	-0.00033813424	0.48580855	-0.23238221	-0.049721584	0.30761722	0.38571596	-0.1495258	-0.17024156	-0.16749156	0.4623785	-0.5225287	0.52779436
0.3343526	-0.11718946	0.15493447	-0.21269068	0.03676385	0.55023354	0.012843113	0.0064836238	0.37233087	0.059163842	0.38907033	0.07508796	-0.6165311	0.0970621	-0.20711166	0.13807306
0.7360231	0.7823469	0.15279798	0.95669925	0.52895844	-0.98963994	-0.9013732	0.92975235	0.51842785	0.6795628	0.98297393	-0.8452515	0.26919144	0.39216864	-0.59424627	0.37679192
-0.117989786	-0.19151227	-0.23712121	-0.2131102	-0.3293989	-0.24578133	-0.058865555	-0.06514601	-0.21685395	-0.20273241	0.113471806	-0.20503749	-0.0033287252	-0.14203218	0.100155085	0.11947803
-0.1124829	-0.35175583	-0.1742643	-0.08596239	-0.27363077	-0.31044307	0.036234077	-0.056282926	-0.26478228	-0.18010725	0.24463302	-0.11946115	-0.16740131	-0.0831057	0.12541053	-0.029590368
0.38970944	0.08932851	0.25183216	-0.34163404	-0.1311968	0.5878613	-0.23439367	0.26540112	0.55514514	0.12975647	0.24444458	-0.2813943	-0.45227593	0.060803186	-0.2813417	0.470811
0.5478082	0.6520497	0.34054926	0.7317614	0.34026843	-0.62702453	-0.79599535	0.8120666	0.4982506	0.5245338	0.38455254	-0.7177247	0.19034235	0.42364094	-0.51887095	0.5521169
0.31465372	0.005544529	0.05621538	-0.82800794	-0.26731035	0.846136	0.19423348	0.15110339	0.99604595	-0.055040672	-0.16280115	-0.3802151	-0.2531454	-0.122227736	-0.14303309	0.90233546
0.39104807	0.13832377	0.2721574	-0.18462761	-0.0429716	0.45424655	-0.19042453	0.20684795	0.47002858	0.16295533	0.3061098	-0.102229215	-0.52465147	0.1810569	-0.31965277	0.36168313
-0.23478399	-0.18823935	-0.3949069	-0.5372773	-0.49490356	-0.06273775	-0.17072509	0.3438308	0.37126902	-0.3190459	0.09995649	-0.69348466	0.1661683	-0.39126945	0.28899628	0.7417204
0.18919367	0.14125355	0.4106162	0.024978029	-0.10645505	0.666897	0.20416087	-0.40877688	0.063155934	0.30878067	-0.5706725	0.03131661	0.06517641	0.42324468	-0.40813568	0.34800228
-0.13399746	-0.019786593	0.07260306	0.33464915	-0.07815997	-0.17712332	0.015841877	-0.346409	-0.4862309	0.09387514	-0.2599037	0.07828889	0.11234285	0.27291557	-0.13588277	-0.121798545
0.35198757	-0.8532314	0.52224934	0.7100891	0.5964897	0.6723996	0.7778134	-0.6834552	-0.8717917	0.23147725	0.71614707	0.6550879	-0.7006406	0.54549825	-0.25659275	-0.8208991
-0.3418019	-0.3569027	-0.43765837	-0.3147456	-0.5002746	-0.27207842	-0.0067539574	0.05109318	-0.16258578	-0.28505275	0.04141278	-0.32366168	0.12955128	-0.31113288	0.17759062	0.23203887
0.41519365	0.07022876	0.24433103	0.07827911	0.01844887	0.13816215	-0.17485568	0.07783256	0.18236151	0.2105667	0.39535484	-0.051609486	-0.5047338	0.20899865	-0.34827292	0.20146899
-0.24410985	-0.079342775	-0.14741488	0.047192134	-0.355055	-0.24402875	-0.08479456	-0.1694102	-0.40120116	-0.046980817	-0.3664915	-0.39976358	0.43604428	0.00022227975	-0.0709839	0.36923364
-0.049065813	-0.23709916	-0.12136788	-0.4205497	-0.2548517	0.17867136	0.0053113345	-0.022392394	0.028289108	-0.21947953	0.20331469	-0.17714874	-0.28176716	-0.15731402	0.061956916	0.34092957
0.6223971	0.30265063	0.39111444	0.6226687	0.6172457	-0.32797498	-0.4253025	0.21830918	0.07880336	0.4458929	0.795411	0.01759036	-0.8259556	0.3956761	-0.4822306	-0.2526709
-0.049437366	-0.33273113	-0.18318228	-0.49396053	-0.33945858	0.22609799	0.04049833	0.037790358	0.24233459	-0.295923	0.3482902	-0.2682936	-0.32800505	-0.33190936	0.16292849	0.39028728
0.44966814	0.022527935	0.17522909	-0.09114542	0.011747999	0.05413957	-0.39057323	0.41318092	0.46622968	0.060788747	0.73807997	-0.17409964	-0.6328119	0.09384726	-0.18950358	0.2451855
0.52404124	0.30858904	0.43838045	0.43322644	0.22031794	-0.2696654	-0.37932327	0.25763237	0.101339504	0.5082112	0.3657161	-0.15508418	-0.3910563	0.4794003	-0.45170066	0.12541047
0.17522983	-0.18909597	-0.087298885	0.004562185	-0.04642866	-0.4135499	-0.3037768	0.19495769	-0.0044895853	-0.13987125	0.76604605	-0.10339501	-0.54232556	-0.117251545	0.010450155	-0.07673915
0.32845122	0.048894715	0.1874807	-0.43923938	-0.14490446	0.59254575	-0.06382651	0.039261255	0.41833964	0.065491326	0.1648799	-0.2603889	-0.3009901	0.017464567	-0.17499809	0.49535012
-0.46641833	-0.17295896	-0.11904587	-0.20521417	-0.61412096	0.44892105	0.5090823	-0.68930954	-0.52501875	-0.104590476	-0.89007556	-0.25055373	0.8471079	0.09213688	-0.11332936	0.47813702
-0.031081803	-0.012330679	0.16180657	-0.24971153	-0.29153368	0.5413677	0.34531164	-0.60954976	-0.1979259	0.19069116	-0.6715695	-0.121840335	0.3770928	0.18652026	-0.31208172	0.47514576
-0.5830065	-0.1371917	-0.14472449	-0.34667233	-0.7634974	0.43490368	0.54794526	-0.784074	-0.5729803	-0.111790664	-1.1638173	-0.43201384	1.1126359	0.039030377	-0.09842128	0.6619663
-0.19848295	-0.1081649	0.019316139	0.17860697	-0.1486998	-0.099224664	0.16476713	-0.42124164	-0.5333045	0.049274985	-0.3404737	0.08435767	0.18726924	0.11760572	-0.047731917	-0.0036533119
0.3373347	0.2515135	0.4720259	0.11542713	0.20553246	0.6008994	0.16593106	-0.3688812	0.0482069	0.4124093	-0.30189714	0.1610433	-0.19803655	0.5044306	-0.43730274	0.26353005
0.5825971	-0.58717996	0.68180585	0.7284875	0.68342006	0.78554684	0.75158453	-0.72317785	-0.68233746	0.483552	0.6889298	0.7124591	-0.7409166	0.6614207	-0.51652145	-0.7332022
0.5348086	0.16274813	0.43747187	0.26776072	0.37935552	0.14972742	-0.3351971	0.13434412	0.21284187	0.36186495	0.7698166	0.03881019	-0.65987575	0.3823113	-0.34872907	-0.06392606
-0.044922832	-0.28231198	-0.25319216	-0.44091362	-0.4014655	0.19575498	-0.019018142	0.09065418	0.20845069	-0.32570073	0.14721462	-0.30420405	-0.17066321	-0.24637164	0.18205462	0.47305942
0.7357116	-0.5951309	0.8200817	0.8253892	0.71573013	0.78649193	0.7009277	-0.68937886	-0.8385377	0.68886006	0.8228725	0.7851563	-0.8544625	0.70887697	-0.63253474	-0.88243484
-0.055959318	-0.36961633	-0.24708621	-0.44698578	-0.34308755	0.18554068	0.044143707	0.16708925	0.3601417	-0.31260955	0.38605452	-0.24252903	-0.38287157	-0.30931237	0.25784218	0.35225278
0.17495017	-0.3400818	-0.08585854	-0.22741206	-0.070711054	0.107379384	-0.04282907	0.07003614	0.19151796	-0.21828538	0.73572403	-0.03910266	-0.6074976	-0.13863787	0.15308198	-0.004340223
-0.03631674	-0.082449004	0.02909079	-0.12520334	-0.25839058	0.42273885	0.16253753	-0.33152655	-0.069045596	0.0026725852	-0.21332218	-0.036868352	0.009012887	0.09495843	-0.09519972	0.30851427
0.554686	0.103684336	0.40850863	0.4706449	0.38786483	0.1294212	-0.06947743	-0.11463795	-0.0620967	0.26282772	0.7563816	0.2862624	-0.7640633	0.37628454	-0.36957753	-0.29147357
-0.2506394	0.11886428	-0.234663	0.1662354	-0.53323376	-0.48441973	-0.27404428	-0.045443844	-0.46335137	0.13822497	-0.5791043	-0.6335754	0.7325788	0.1222675	-0.15320559	0.47847545
-0.17986771	-0.33360735	-0.19651824	-0.25718832	-0.30431435	0.22547576	0.18238471	-0.22884236	-0.10593634	-0.2610938	-0.034279227	-0.11986086	-0.044527464	-0.11322749	0.11374792	0.2185515
-0.25015143	-0.5229611	-0.6069557	-0.5823868	-0.45022675	-0.25635996	-0.32370698	0.7335958	0.76446265	-0.5771881	0.8383446	-0.51163226	-0.6832157	-0.6339948	0.50974226	0.5637909
0.5541329	0.565583	0.081154056	0.94654584	0.3576897	-0.9063057	-0.81524295	0.7912173	0.075612165	0.53192407	0.8102166	-0.6338401	0.14291725	0.3950004	-0.4645588	0.14117475
0.087664336	-0.43482292	-0.22091535	-0.202613	-0.121430494	-0.084101334	-0.020631706	0.1792966	0.05313147	-0.295562	0.7112728	-0.08960191	-0.6270421	-0.16518345	0.17832388	-0.056056708
0.3822805	0.28315493	0.36734882	-0.8290974	-0.25335974	1.076786	0.11748733	-0.10292512	0.7419079	0.22963408	-0.5711853	-0.30843782	-0.08354712	0.2068027	-0.34920225	0.76493275
0.015504873	-0.17156124	-0.21480171	-0.47665414	-0.39863092	0.25623876	-0.051324982	0.24994184	0.37599495	-0.2041503	0.25861678	-0.33739918	-0.30825529	-0.23699622	0.09945369	0.360418
0.30725655	0.2429689	0.18324344	0.09428827	-0.04858691	-0.15713678	-0.27747878	0.24530937	0.28642783	0.30345267	0.23849288	-0.2720166	-0.16138186	0.3044174	-0.40566403	0.3401838
0.12875514	0.011569917	-0.11228125	-0.21862613	-0.27683514	-0.18119957	-0.38593236	0.40406078	0.37439775	-0.027318934	0.36816368	-0.43856606	-0.2813024	-0.10878625	-0.052943103	0.46344015
0.29101112	0.02707215	-0.25073808	-0.36118135	-0.31739438	-0.29194573	-0.4120497	0.47390217	0.6587447	-0.02601296	0.49084803	-0.45440805	-0.36111146	-0.112631135	-0.05477673	0.51178104
0.55322814	0.72609836	0.56475	0.40988368	0.22720854	0.17863505	-0.562856	0.28961748	0.5199068	0.6927385	-0.44264832	-0.51776296	0.22863011	0.6629472	-0.6768222	0.6832387
-0.38396266	-0.36346072	-0.5443386	-0.5119086	-0.5602894	-0.13185309	-0.16145082	0.33661577	0.30705982	-0.48453197	0.1815573	-0.56089246	-0.06594681	-0.44312003	0.4189136	0.5586449
-0.32619226	-0.5987996	-0.42463458	-0.38235688	-0.2966968	0.04335064	0.2599447	0.23427497	0.24087696	-0.5840278	0.76454353	-0.1625306	-0.72517663	-0.4936144	0.6187974	0.05896713
-0.5704194	-0.3215065	-0.101224445	-0.39811254	-0.77379775	0.6720675	0.7107434	-0.95316553	-0.58365786	-0.2120529	-1.1888229	-0.018483693	0.9900858	0.0690334	-0.033667453	0.4967369
